"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","ES",165,"2","2011","9",26810,26810,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","4","500","2","NA","1","2","2","1","1","2","4","2","1","NA","600","418.47","0","1","1",,"1",1,,,,,
"2011","ES",174,"2","2011","12",17080,14954,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,2126,,0,,"NA","3","NA","1","1","2","1","1","1","1","3","5","2000","2","1","2","2","2","2","4","1","6","2","1","NA","800","197.23","0","1","1",,"1",1,,,,,
"2011","ES",228,"2","2011","3",21858,21236,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,621,,"NA","3","3","1","1","1","1","1","1","1","1","3","1200","1","NA","2","2","2","2","4","1","5","2","1","NA","700","237.74","NA","1","1",,"1",1,,,,,
"2011","ES",278,"2","2011","6",16855,16855,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","5","4000","2","NA","2","2","2","2","4","1","6","2","1","NA","800","285.54","0","1","1",,"1",1,,,,,
"2011","ES",293,"1","2011","4",12799,13073,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-274,,"NA","3","NA","1","1","1","1","1","1","1","1","3","5000","2","NA","2","2","2","2","4","1","5","2","1","NA","700","329.29","0","1","1",,"1",1,,,,,
"2011","ES",306,"2","2011","7",16713,16647,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,66,,"2","3","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","1","2","2","4","1","6","2","1","NA","1500","850.92","0","1","1",,"1",1,,,,,
"2011","ES",310,"1","2011","8",8160,8160,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"3","3","1","1","1","1","1","1","3","1","1","4","1000","2","1","2","2","2","2","4","2","5","2","1","NA","450","195.11","0","1","1",,"1",1,,,,,
"2011","ES",440,"2","2011","12",12882,12779,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,103,,"NA","2","NA","2","1","1","1","1","1","1","3","2","2500","1","NA","2","1","1","2","4","3","5","2","1","NA","500","78.54","0","1","1",,"1",1,,,,,
"2011","ES",474,"2","2011","3",24601,18267,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6334,,"3","3","NA","1","1","2","1","1","1","1","1","5","1300","2","NA","2","1","1","2","4","1","6","2","1","NA","600","304.03","0","1","1",,"1",1,,,,,
"2011","ES",478,"2","2011","5",29926,29258,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,668,,"3","3","NA","2","1","1","1","1","1","1","1","5","500","2","NA","2","2","2","2","4","1","5","2","1","NA","900","195.79","0","1","1",,"1",1,,,,,
"2011","ES",539,"2","2011","19",80,-91,0,0,,,,,,,,,0,0,0,0,0,,80,,0,0,0,,172,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","4","1","5","2","2","NA","495","340.39","334.51","1","1",,"1",1,,,,,
"2011","ES",575,"2","2011","3",127,-9831,0,0,,,,,,,,,0,0,0,0,0,,127,,0,0,0,,9957,,"3","3","NA","1","1","1","1","1","3","1","2","4","400","2","2","2","2","2","2","4","1","6","2","1","NA","600","177.29","0","1","1",,"1",1,,,,,
"2011","ES",591,"2","2011","4",16731,16719,0,0,,,,,,,,,0,0,0,0,0,,56,,0,0,0,,11,,"NA","3","NA","1","1","1","1","1","3","1","1","3","3000","2","NA","2","2","2","1","4","1","5","2","1","NA","300","281.97","800","1","1",,"1",1,,,,,
"2011","ES",615,"2","2011","5",24892,21449,0,0,,,,,,,,,0,0,0,0,0,,907,,0,0,0,,3443,,"NA","3","3","1","1","1","1","1","3","1","1","5","1000","2","NA","2","2","2","1","2","1","5","2","1","NA","1500","437.66","0","1","1",,"1",1,,,,,
"2011","ES",616,"2","2011","3",11003,9393,0,0,,,,,,,,,0,0,0,0,0,,1343,,0,0,0,,1611,,"3","3","3","2","1","2","1","1","1","1","1","3","2200","1","NA","2","2","2","2","2","2","5","2","1","500","800","156.77","0","1","1",,"1",1,,,,,
"2011","ES",673,"1","2011","4",11203,11078,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,125,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","2","1","5","2","2","NA","500","NA","300","1","1",,"1",1,,,,,
"2011","ES",691,"2","2011","13",9526,9525,0,0,,,,,,,,,0,0,0,0,0,,549,,0,0,0,,1,,"3","3","NA","1","1","1","1","1","3","1","1","4","2500","2","NA","2","2","2","2","3","1","5","2","1","NA","1500","307.71","0","1","1",,"1",1,,,,,
"2011","ES",712,"2","2011","15",15053,15000,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,54,,"3","3","NA","1","1","1","1","1","1","1","2","3","1000","1","NA","2","2","2","1","3","2","6","2","1","112","500","507.43","195","1","1",,"1",1,,,,,
"2011","ES",722,"2","2011","4",11455,11316,0,0,,,,,,,,,0,0,0,0,0,,92,,0,0,0,,139,,"NA","3","NA","1","1","2","1","1","3","1","3","4","2500","1","NA","2","2","2","2","1","1","5","2","1","NA","1000","157.81","0","1","1",,"1",1,,,,,
"2011","ES",731,"2","2011","8",8152,8152,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1200","2","NA","2","2","2","2","4","2","3","2","1","NA","400","110.97","555","1","1",,"1",1,,,,,
"2011","ES",795,"2","2011","12",51200,38526,0,0,,,,,,,,,0,0,0,0,0,,68,,0,0,0,,12674,,"NA","3","NA","2","1","1","1","1","3","1","1","5","2000","2","NA","2","2","2","2","3","1","5","2","1","NA","650","89.44","0","1","1",,"1",1,,,,,
"2011","ES",798,"2","2011","6",11760,-1823,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13583,,"3","3","NA","1","1","1","1","1","1","1","3","2","1300","2","2","2","2","2","2","4","1","5","2","1","300","600","407.68","0","1","1",,"1",1,,,,,
"2011","ES",809,"2","2011","5",7572,7520,0,0,,,,,,,,,0,0,0,0,0,,49,,0,0,0,,52,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","3","2","5","2","1","NA","900","192.52","0","1","1",,"1",1,,,,,
"2011","ES",815,"2","2011","6",25174,25497,0,0,,,,,,,,,0,0,0,0,0,,597,,0,0,0,,-324,,"NA","3","NA","2","1","2","1","1","1","1","1","3","2000","1","NA","2","2","2","2","4","2","5","2","1","NA","700","824.64","0","1","1",,"1",1,,,,,
"2011","ES",860,"2","2011","7",1,-3698,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,3699,,"3","3","NA","1","1","1","1","1","1","1","1","2","6000","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","188.93","335","1","1",,"1",1,,,,,
"2011","ES",993,"2","2011","14",21370,13985,0,0,,,,,,,,,0,0,0,0,0,,565,,0,0,5101,,2284,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1000","2","NA","2","2","2","2","2","1","6","2","1","NA","600","302.02","0","1","1",,"1",1,,,,,
"2011","ES",1014,"2","2011","10",5689,3357,0,0,,,,,,,,,0,0,0,0,0,,189,,0,0,0,,2331,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","3","NA","2","2","2","2","1","1","5","2","1","NA","200","583.64","0","1","1",,"1",1,,,,,
"2011","ES",1033,"2","2011","7",22359,22358,0,0,,,,,,,,,0,0,0,0,0,,330,,0,0,0,,1,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1200","2","NA","2","2","2","2","1","1","4","2","1","NA","600","169.31","0","1","1",,"1",1,,,,,
"2011","ES",1047,"2","2011","6",14073,14056,2128,2128,,,,,,,,,2128,0,0,0,0,,4776,,0,0,0,,16,,"3","3","NA","1","1","1","1","1","1","1","1","3","5000","2","1","2","2","2","1","4","1","6","2","1","NA","1300","259.93","0","1","1",,"1",1,,,,,
"2011","ES",1059,"2","2011","9",35626,35350,0,0,,,,,,,,,0,0,0,0,0,,26037,,0,0,0,,276,,"NA","3","NA","1","1","2","1","1","3","1","1","2","3500","2","NA","2","2","2","2","2","1","6","2","1","NA","800","120.27","0","1","1",,"1",1,,,,,
"2011","ES",1109,"1","2011","22",15544,15649,0,0,,,,,,,,,0,0,0,0,0,,1204,,0,0,0,,-105,,"1","3","NA","2","1","1","1","1","1","1","1","3","2500","2","NA","2","2","2","2","1","1","6","2","1","600","700","1127.88","0","1","1",,"1",1,,,,,
"2011","ES",1130,"2","2011","4",15900,13051,0,0,,,,,,,,,0,0,0,0,0,,51,,0,0,0,,2848,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1300","1","NA","2","2","1","2","4","1","6","2","1","NA","225","151.91","0","1","1",,"1",1,,,,,
"2011","ES",1156,"1","2011","3",12059,7951,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4108,,"3","3","NA","1","1","1","1","1","3","1","1","3","2000","1","NA","2","1","2","1","3","1","5","1","2","600","2000","250.1","0","1","1",,"1",1,,,,,
"2011","ES",1158,"2","2011","8",10375,10319,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,56,,"3","3","3","2","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","4","1","6","2","1","NA","200","678.47","170","1","1",,"1",1,,,,,
"2011","ES",1161,"2","2011","10",8549,7916,0,0,,,,,,,,,0,0,0,0,0,,161,,0,0,437,,196,,"3","NA","NA","1","1","2","1","1","1","3","1","2","1500","2","NA","2","2","2","2","2","1","6","1","1","NA","350","635.85","450.5","1","1",,"1",1,,,,,
"2011","ES",1164,"2","2011","6",4492,-1074,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5566,,"3","3","NA","1","1","2","1","1","1","1","1","4","3200","2","NA","2","2","1","2","1","5","4","2","1","NA","1400","1254.5","0","1","1",,"1",1,,,,,
"2011","ES",1245,"2","2011","7",14512,-3546,205,205,,,,,,,,,205,0,0,0,0,,248,,0,0,0,,18057,,"3","3","NA","1","1","2","1","1","3","1","1","5","2500","1","NA","2","1","2","2","2","2","4","2","1","NA","700","93.06","335.13","1","1",,"1",1,,,,,
"2011","ES",1295,"2","2011","6",19991,19039,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,952,,"NA","3","NA","1","1","1","1","1","1","1","1","2","5000","1","NA","2","2","2","1","4","2","5","1","1","NA","600","200.22","0","1","1",,"1",1,,,,,
"2011","ES",1301,"2","2011","4",12854,12223,0,0,,,,,,,,,0,0,0,0,0,,95,,0,0,0,,631,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3000","1","NA","2","2","2","2","4","1","5","2","2","NA","1200","324.68","NA","1","1",,"1",1,,,,,
"2011","ES",1306,"2","2011","6",5485,-1612,0,0,,,,,,,,,0,0,0,0,0,,104,,0,0,0,,7097,,"NA","3","NA","1","1","1","1","1","1","1","1","1","3000","2","NA","2","2","2","2","4","2","4","2","1","NA","600","149.27","249.55","1","1",,"1",1,,,,,
"2011","ES",1327,"1","2011","11",26838,24360,0,0,,,,,,,,,0,0,0,0,0,,1881,,0,0,0,,2478,,"NA","3","NA","2","1","1","1","1","1","1","3","5","1600","1","2","2","2","2","2","1","1","3","2","1","NA","1200","483.37","0","1","1",,"1",1,,,,,
"2011","ES",1364,"1","2011","4",10424,8884,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1540,,"NA","3","NA","1","1","1","1","1","1","1","2","2","2000","1","NA","1","2","2","2","1","1","6","2","1","NA","800","267.81","0","1","1",,"1",1,,,,,
"2011","ES",1400,"2","2011","19",32020,31789,0,0,,,,,,,,,0,0,0,0,0,,5123,,0,0,0,,231,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","1","NA","2","2","2","2","2","1","4","2","1","NA","1000","385.64","800","1","1",,"1",1,,,,,
"2011","ES",1460,"2","2011","8",7780,7641,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,139,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","500","483.43","195","1","1",,"1",1,,,,,
"2011","ES",1470,"2","2011","6",36520,30753,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5767,,"3","3","NA","1","1","2","1","1","1","1","1","1","2800","1","NA","2","2","2","2","3","2","6","2","1","NA","NA","68.04","0","1","1",,"1",1,,,,,
"2011","ES",1506,"2","2011","4",30837,33926,0,0,,,,,,,,,0,0,0,0,0,,213,,0,0,0,,-3089,,"NA","3","NA","2","1","1","1","1","1","1","2","5","1200","2","NA","2","2","2","1","4","2","5","2","1","NA","1200","1127.88","0","1","1",,"1",1,,,,,
"2011","ES",1586,"2","2011","21",1154,-3371,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4524,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","1","NA","2","2","2","2","3","1","4","2","1","NA","2000","200.52","0","1","1",,"1",1,,,,,
"2011","ES",1608,"2","2011","5",10644,10644,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","3","2","1","1","1","1","1","1","2","1","900","2","NA","2","2","2","2","4","5","6","2","1","NA","700","163.02","0","1","1",,"1",1,,,,,
"2011","ES",1609,"1","2011","8",20106,10163,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9943,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1000","2","NA","2","2","2","2","4","5","3","2","1","566.95","600","145.72","257.61","1","1",,"1",1,,,,,
"2011","ES",1610,"2","2011","4",6095,6095,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,0,,"NA","3","3","2","1","1","1","1","1","1","1","2","3500","3","NA","1","1","2","2","2","2","6","2","1","NA","NA","436.08","0","1","1",,"1",1,,,,,
"2011","ES",1661,"1","2011","3",471,-1657,0,0,,,,,,,,,0,0,0,0,0,,471,,0,0,0,,2128,,"NA","3","NA","2","1","2","1","1","1","1","1","5","1200","1","NA","2","2","2","1","1","2","5","2","1","NA","NA","585.45","0","1","1",,"1",1,,,,,
"2011","ES",1668,"2","2011","13",0,-12410,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12410,,"NA","3","NA","2","1","1","1","1","3","1","1","4","2500","1","2","2","2","2","2","3","1","6","2","1","NA","350","356","0","1","1",,"1",1,,,,,
"2011","ES",1680,"2","2011","7",5456,-2825,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8281,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1000","2","2","2","1","2","2","4","2","6","2","1","NA","750","235.69","340","1","1",,"1",1,,,,,
"2011","ES",1683,"2","2011","9",13563,11792,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1771,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1500","2","NA","2","2","2","2","4","2","3","2","1","NA","500","444.89","0","1","1",,"1",1,,,,,
"2011","ES",1758,"2","2011","21",36786,36620,0,0,,,,,,,,,0,0,0,0,0,,34,,0,0,0,,167,,"NA","3","NA","2","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","4","1","4","2","1","NA","600","247.6","NA","1","1",,"1",1,,,,,
"2011","ES",1768,"1","2011","4",3439,1606,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,1833,,"NA","3","NA","1","1","2","1","1","2","1","1","3","1000","1","NA","1","2","2","2","2","2","6","1","1","NA","600","385.89","0","1","1",,"1",1,,,,,
"2011","ES",1789,"2","2011","26",11750,3192,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8559,,"NA","3","NA","1","1","1","1","1","3","1","3","3","2000","1","NA","2","2","2","2","1","1","6","2","1","NA","600","113.48","300","1","1",,"1",1,,,,,
"2011","ES",1795,"2","2011","9",9263,9262,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","1","1","2","1","1","1","1","1","5","2000","2","NA","2","2","2","1","4","2","6","2","1","NA","1500","1127.88","0","1","1",,"1",1,,,,,
"2011","ES",1796,"2","2011","4",6454,6454,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1200","2","NA","2","1","2","2","4","1","6","2","1","886.95","800","194.81","0","1","1",,"1",1,,,,,
"2011","ES",1824,"2","2011","8",7863,30673,251,251,,,,,,,,,251,0,0,0,0,,304,,0,0,0,,-22810,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2500","1","NA","2","2","1","2","4","2","6","2","1","NA","400","151.97","0","1","1",,"1",1,,,,,
"2011","ES",1834,"2","2011","13",11219,8256,296,296,,,,,,,,,296,0,0,0,0,,15,,0,0,0,,2964,,"3","3","3","1","1","2","1","1","1","1","1","5","1000","3","2","2","1","2","2","1","1","6","2","1","NA","1800","136.23","0","1","1",,"1",1,,,,,
"2011","ES",1852,"2","2011","7",11436,11416,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,21,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","2","NA","2","2","2","2","2","1","6","2","1","NA","800","192.52","1168.65","1","1",,"1",1,,,,,
"2011","ES",1887,"2","2011","6",12646,4308,0,0,,,,,,,,,0,0,0,0,0,,852,,0,0,0,,8339,,"NA","3","NA","1","1","1","1","1","1","1","2","3","2000","1","NA","2","2","2","2","1","3","5","2","1","200","500","117.77","0","1","1",,"1",1,,,,,
"2011","ES",1911,"2","2011","4",11187,-35396,0,0,,,,,,,,,0,0,0,0,0,,475,,0,0,0,,46583,,"NA","3","NA","2","1","2","1","1","1","1","3","2","1500","1","NA","2","2","2","2","4","5","5","2","1","160","400","1080.42","0","1","1",,"1",1,,,,,
"2011","ES",1921,"2","2011","10",17192,16209,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,983,,"3","3","NA","2","1","1","1","1","1","1","1","3","1800","1","NA","2","2","2","2","2","3","5","1","2","NA","600","790.41","0","1","1",,"1",1,,,,,
"2011","ES",1925,"2","2011","5",26034,25496,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,538,,"3","3","NA","1","1","1","1","1","2","1","1","5","2000","2","NA","2","2","2","2","4","3","3","2","1","NA","600","118.64","0","1","1",,"1",1,,,,,
"2011","ES",1941,"2","2011","6",25824,25160,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,664,,"3","3","NA","1","1","1","1","1","1","1","1","4","1100","2","NA","2","1","2","2","1","1","6","2","1","NA","500","113.48","0","1","1",,"1",1,,,,,
"2011","ES",1965,"2","2011","9",326,326,0,0,,,,,,,,,0,0,0,0,0,,326,,0,0,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","4","5000","1","NA","1","2","2","2","4","2","6","1","1","NA","300","324.89","0","1","1",,"1",1,,,,,
"2011","ES",2000,"2","2011","8",0,0,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"3","3","NA","2","1","1","1","1","3","1","3","3","2500","2","NA","2","2","2","2","4","3","6","2","1","NA","300","648.44","200","1","1",,"1",1,,,,,
"2011","ES",2023,"2","2011","3",9988,9988,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","1","2","2","2","2","2","1","1","5","2","2","NA","500","340.97","0","1","1",,"1",1,,,,,
"2011","ES",2029,"1","2011","23",24073,9641,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14432,,"NA","3","NA","1","1","1","1","1","3","1","1","4","1500","2","NA","2","2","2","1","4","1","4","2","1","NA","1200","456.32","0","1","1",,"1",1,,,,,
"2011","ES",2086,"2","2011","5",2688,2471,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,217,,"NA","3","NA","2","1","2","1","1","1","1","1","4","2000","1","NA","2","2","2","2","4","2","3","2","1","NA","900","218.32","0","1","1",,"1",1,,,,,
"2011","ES",2099,"2","2011","8",12730,12730,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","NA","1","2","1","1","1","3","1","1","3","1500","1","NA","2","1","2","2","3","1","4","2","1","NA","600","156.95","0","1","1",,"1",1,,,,,
"2011","ES",2113,"2","2011","14",0,-78,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,78,,"NA","3","NA","1","1","1","1","1","3","1","1","1","2000","2","NA","2","2","2","2","3","1","6","2","1","NA","550","201.95","0","1","1",,"1",1,,,,,
"2011","ES",2122,"1","2011","3",1,-6910,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,6911,,"NA","2","NA","2","1","1","1","1","1","1","1","2","1600","3","NA","1","2","2","2","4","3","6","2","1","500","NA","255.31","0","1","1",,"1",1,,,,,
"2011","ES",2173,"2","2011","11",9401,3426,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5975,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","1","1","2","2","1","6","2","1","NA","500","153.18","0","1","1",,"1",1,,,,,
"2011","ES",2263,"2","2011","9",9237,9216,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,21,,"3","3","NA","1","1","1","1","1","1","1","1","3","1800","1","2","2","2","2","2","4","2","4","2","2","NA","650","102.72","0","1","1",,"1",1,,,,,
"2011","ES",2384,"2","2011","3",0,-2100,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2100,,"NA","3","NA","1","1","1","1","1","3","1","3","3","2200","1","1","2","1","2","2","2","5","4","2","1","300","NA","74.78","0","1","1",,"1",1,,,,,
"2011","ES",2397,"2","2011","4",15778,5886,0,0,,,,,,,,,0,0,0,0,0,,469,,0,0,0,,9892,,"NA","3","NA","2","1","1","1","1","3","1","1","3","1600","2","NA","2","2","2","2","1","1","5","2","1","NA","750","201.77","2073.73","1","1",,"1",1,,,,,
"2011","ES",2463,"2","2011","5",18847,16205,0,0,,,,,,,,,0,0,0,0,0,,102,,0,0,0,,2642,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1500","2","NA","2","1","2","2","4","3","6","2","1","NA","1000","218.54","0","1","1",,"1",1,,,,,
"2011","ES",2473,"2","2011","8",21712,24478,0,0,,,,,,,,,0,0,0,0,0,,65,,0,0,0,,-2766,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3000","3","NA","2","2","2","2","2","1","5","2","1","NA","550","139.91","0","1","1",,"1",1,,,,,
"2011","ES",2547,"2","2011","6",16267,16216,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,50,,"3","3","NA","1","1","1","1","1","3","1","1","4","4000","1","NA","2","2","2","2","4","2","5","2","1","NA","420","165.92","45.78","1","1",,"1",1,,,,,
"2011","ES",2566,"2","2011","6",9208,9208,0,0,,,,,,,,,0,0,0,0,0,,15,,0,0,0,,0,,"3","3","NA","1","1","1","1","1","1","1","3","4","2000","2","NA","2","2","2","2","4","1","5","2","1","NA","1200","402.89","352","1","1",,"1",1,,,,,
"2011","ES",2641,"1","2011","10",23033,18161,181,181,,,,,,,,,181,0,0,0,0,,4550,,0,0,0,,4872,,"NA","3","NA","2","1","1","1","1","3","1","1","1","1800","1","NA","2","2","2","1","2","2","4","2","1","NA","300","334.68","0","1","1",,"1",1,,,,,
"2011","ES",2656,"2","2011","14",8351,8212,289,289,,,,,,,,,289,0,0,0,0,,648,,0,0,0,,139,,"3","3","NA","1","1","1","1","1","1","1","1","1","2200","1","1","2","1","2","2","4","1","3","2","1","386.95","650","139.27","183.78","1","1",,"1",1,,,,,
"2011","ES",2666,"2","2011","12",9470,9281,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,189,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1800","1","NA","1","2","2","2","3","1","5","2","1","NA","350","155.89","0","1","1",,"1",1,,,,,
